prefix,input_file,group,input_dir,task,segclass,th,auc,Jacc,mIoU,mDice,AP
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.65,0.5006416687747313,0.008053602757623925,0.49798238539721495,0.6648707931187743,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.7000000000000001,0.5006416687747313,0.006555148419623065,0.4983686257029212,0.6652149567423862,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.75,0.5006416687747313,0.005561922182675673,0.49862561478645506,0.6654438525169626,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.8,0.5006416687747313,0.004693910185716176,0.4988402401709511,0.6656349496535857,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.8500000000000001,0.5006416687747313,0.00384237037691101,0.49905155264959533,0.6658230442200218,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.9,0.5006416687747313,0.002883452188275066,0.49929099801774135,0.6660361179070224,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.9500000000000001,0.5006416687747313,0.0017737433450062143,0.499570118722906,0.6662844134713544,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.05,0.5004121173302388,0.020278545185269573,0.49479522977811413,0.6620239675662791,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.1,0.5004121173302388,0.01416306494293423,0.49640859853293484,0.6634665234254766,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.15000000000000002,0.5004121173302388,0.010755029352438779,0.49728759791753807,0.664251140503624,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.2,0.5004121173302388,0.008577400402657484,0.4978486017536867,0.6647514319579028,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.25,0.5004121173302388,0.007131930404234352,0.4982233593089749,0.6650854313894714,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.30000000000000004,0.5004121173302388,0.005971767574402858,0.4985143026766445,0.6653446029248358,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.35000000000000003,0.5004121173302388,0.005095358954267088,0.49873059440994183,0.6655372046316195,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.4,0.5004121173302388,0.004420949346504308,0.49890581638710824,0.6656932103254625,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.45,0.5004121173302388,0.0039035461462306165,0.49904058571992627,0.6658131757753711,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.5,0.5004121173302388,0.00343066186806229,0.4991533966599811,0.6659135614886378,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.55,0.5004121173302388,0.003034698234520486,0.49925798333382526,0.6660066338420776,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.6000000000000001,0.5004121173302388,0.002657525698618639,0.4993508986627343,0.6660892981061135,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.65,0.5004121173302388,0.002344918445725081,0.49943179900320667,0.6661612715535405,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.7000000000000001,0.5004121173302388,0.0020458881240407742,0.499509029332293,0.6662299725302205,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.75,0.5004121173302388,0.0016969459119218742,0.49959421925294223,0.6663057378523276,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.8,0.5004121173302388,0.0013546483097997748,0.49967504728368306,0.6663776110346327,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.8500000000000001,0.5004121173302388,0.0010342620029009113,0.4997523803839086,0.6664463723252045,0.0
