prefix,input_file,group,input_dir,task,segclass,th,auc,Jacc,mIoU,mDice,AP
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.1,0.5000605489167949,0.04487455386999159,0.4879414854251969,0.655861012772937,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.15000000000000002,0.5000605489167949,0.03401783417645546,0.49104070629551516,0.6586548378201974,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.2,0.5000605489167949,0.02769684213932555,0.4927592041744039,0.6601990539640507,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.25,0.5000605489167949,0.023919099274210796,0.49378415156788247,0.6611183419092541,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.30000000000000004,0.5000605489167949,0.021443984528737192,0.4944581958334015,0.6617221980580796,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.35000000000000003,0.5000605489167949,0.019467777401549428,0.4949827750141226,0.6621917922353742,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.4,0.5000605489167949,0.017912700445161255,0.495409820582663,0.6625738031091952,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.45,0.5000605489167949,0.016475878261035647,0.4957936953170162,0.6629170242605404,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.5,0.5000605489167949,0.015115521379617474,0.49614461597888593,0.6632306477857971,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.55,0.5000605489167949,0.013850589805878362,0.496475033052188,0.6635258019652384,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.6000000000000001,0.5000605489167949,0.01257300931917312,0.49679412773352893,0.6638107428448157,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.65,0.5000605489167949,0.011421967029712744,0.4970888257128254,0.6640737743970622,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.7000000000000001,0.5000605489167949,0.010208311599892385,0.49739595157751804,0.6643477923898883,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.75,0.5000605489167949,0.009069506310446769,0.49770359580564827,0.6646221237824018,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.8,0.5000605489167949,0.007776248795926793,0.49802690165849184,0.664910341166279,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.8500000000000001,0.5000605489167949,0.006343383339902265,0.49839494992987665,0.6652382729429335,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.9,0.5000605489167949,0.004577041339726924,0.4988580050761199,0.6656506055721008,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.9500000000000001,0.5000605489167949,0.0018620169312022815,0.499535948461255,0.6662538811015722,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.05,0.49939168202697454,0.40071446454952586,0.3777012179323199,0.548305645921912,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.1,0.49939168202697454,0.2203312911277513,0.41746759586810017,0.5890328611920044,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.15000000000000002,0.49939168202697454,0.12079951813340097,0.4630103749906908,0.6329554203230651,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.2,0.49939168202697454,0.08699979990729882,0.47490342407968167,0.6439786952095814,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.25,0.49939168202697454,0.07002864708621341,0.48033661298468555,0.6489556575789117,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.30000000000000004,0.49939168202697454,0.05865782435171448,0.4838601405637961,0.6521637142609951,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.35000000000000003,0.49939168202697454,0.049473809147016934,0.486582939770388,0.6546323771081535,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.4,0.49939168202697454,0.04169879652625253,0.4888146938688045,0.656649120030832,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.45,0.49939168202697454,0.0346438235057733,0.49081925980483837,0.6584553450998545,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.5,0.49939168202697454,0.02803235373852385,0.49264289884929563,0.6600943669969559,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.55,0.49939168202697454,0.021591260854689716,0.4943777249370715,0.6616498701430611,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.6000000000000001,0.49939168202697454,0.015555856125408673,0.49598814887003545,0.6630905543368384,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.65,0.49939168202697454,0.010669643347502774,0.49725726698835465,0.6642237602283236,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.7000000000000001,0.49939168202697454,0.006860115396596545,0.4982400748475164,0.6650999786724144,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.75,0.49939168202697454,0.00394018113773076,0.49899032135307725,0.6657680695485211,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.8,0.49939168202697454,0.00176805501477767,0.49954511840631166,0.6662616796885299,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.8500000000000001,0.49939168202697454,0.0006354121577375998,0.49984391423406127,0.6665273335288884,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.9,0.49939168202697454,5.968947591252021e-05,0.49998458479973185,0.6666523996842493,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.9500000000000001,0.49939168202697454,0.0,0.5,0.6666661004732445,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.05,0.5000174980330179,0.4810823279839259,0.48109914207391746,0.6496514914918692,0.0
image2,image2.npz,test,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.1,0.5000174980330179,0.4641624376026047,0.46405611842222905,0.6339321120226795,0.0
